,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,num_of_atoms,num_of_heavy_atoms,num_of_C_atoms,num_of_O_atoms,num_of_N_atoms,num_of_Cl_atoms,num_of_P_atoms,num_of_Br_atoms,num_of_F_atoms,tpsa,mol_w,num_valence_electrons,num_heteroatoms
397,-13.548017,10.628783,-13.693103,-1.0437014,-6.0976653,-10.673483,15.52408,-7.306246,-12.25697,-35.913734,35.54319,-50.178936,7.3944683,-26.292751,-9.0779295,24.297873,-12.012652,20.395048,-4.274697,-21.661917,-41.91902,25.626377,-7.9179063,-19.61848,21.819767,35.34929,19.693125,-8.612758,37.185783,-7.0750546,8.459434,-12.231772,33.140522,20.401005,-5.6857867,-8.872282,-2.562818,5.109178,-16.210825,26.76424,3.2159925,-33.967068,33.835594,-4.8068647,-13.121632,-36.7108,-21.436203,43.596954,34.161736,35.022507,-10.099647,-8.838807,-36.12176,17.665442,11.067121,-0.023140743,-9.810959,-42.07882,17.341536,29.433361,21.278162,-11.936754,-0.35121018,14.997815,-52.69046,-1.6978945,-2.0505226,24.359905,-28.546244,12.053317,-6.678675,1.2505609,24.743507,21.532246,0.9842925,9.319586,27.396528,1.6054342,-29.252083,-12.662031,20.224085,-9.130869,-21.532803,4.6287794,-3.6724443,19.481924,-4.5458755,28.438095,-2.6763833,-9.116955,46.5956,1.9067494,-41.596012,-33.60058,-0.5261268,-34.2425,19.567518,10.1386795,-8.50669,-10.510447,TRAIN_0397,0.07,13.34,2.548,330.425,4,0,3,2.548,56.32,50,24,18,2,4,0,0,0,0,56.32000000000001,330.2055760720007,130,6
398,-5.423077,4.0648775,-4.8656797,-0.89396465,-5.992313,-5.814825,1.8691511,-3.527804,-5.9912395,-17.017502,15.849129,-20.08055,4.2238417,-11.19515,-2.4918232,9.461557,-8.635752,9.931257,-4.565338,-9.047341,-19.624222,11.762358,-2.9154286,-2.542657,7.7861085,9.852156,7.9124784,-0.90342325,9.658393,-0.38639244,5.124793,-0.44255462,18.739712,13.987185,-6.26654,-7.3260684,3.1471539,2.4067812,-10.414569,14.771453,5.759379,-15.701742,11.044196,-4.4755883,-4.0430083,-19.431118,-7.7633495,15.3531475,18.583414,14.699503,0.9898422,-0.82397085,-14.298821,7.47268,7.0485377,1.3245215,-3.9437134,-17.496477,8.073151,10.141463,6.000068,-1.9545805,4.267266,4.648884,-19.81576,-3.5299969,-0.5575305,15.118416,-12.436735,10.002053,-3.1712372,-5.5541244,13.681219,8.224979,-3.460579,1.6670624,12.670664,6.153132,-8.11985,-10.46812,11.583571,4.029853,-5.1551194,-4.240689,-8.23711,10.723647,0.47921884,19.152254,-1.2346942,-3.6048322,22.866222,2.9554496,-16.439848,-14.234296,1.691073,-18.094927,6.9715686,10.531476,-5.303453,-4.5561075,TRAIN_0398,6.45,15.88,3.17,274.103,3,0,2,3.17,45.14,26,17,10,2,3,2,0,0,0,49.050000000000004,273.0071818880002,90,7
399,-5.092756,11.4464245,-12.555021,-0.43696553,-7.8780518,-11.827784,6.062203,-10.653518,-13.205593,-26.090584,21.309269,-35.621372,7.235776,-22.653057,-8.841854,16.168344,-12.361546,16.496344,2.9417799,-17.645672,-32.761154,24.46193,-5.114325,-19.252089,14.017509,21.600723,14.060028,1.1058805,21.46922,-2.2830784,11.697143,-0.5659929,30.446283,15.251303,-6.614604,-4.4879003,2.4410617,9.203406,-12.068616,20.107319,3.37146,-26.514158,23.087952,-0.58312225,-4.1864634,-28.244705,-22.226665,37.19479,29.25656,28.75452,-7.213236,0.097588524,-27.529053,8.0793,9.906752,-0.45103052,-11.804843,-28.499691,15.808794,19.472967,2.411291,-6.3050246,8.551779,7.882506,-38.29198,-0.5926312,-2.512293,28.258461,-21.219305,18.596203,-3.6644087,-3.9614189,23.973019,13.536653,-4.1826954,8.73364,20.551668,8.68751,-14.994947,-13.072404,9.091633,-3.0769255,-11.383351,-3.5828261,-5.976322,11.443737,-6.217407,33.7739,1.5580444,-11.99595,38.04979,1.1872023,-24.341022,-27.942553,4.53014,-30.55883,17.75416,21.298594,-10.864541,-9.405516,TRAIN_0399,49.976,55.39,1.767,367.377,9,2,7,0.332,144.1,42,25,15,6,3,0,0,0,0,118.80999999999999,367.0838062640005,134,10
400,-9.775241,5.0684075,-16.215868,2.19341,-7.9095674,-12.82493,14.559227,-6.5717525,-14.8187275,-35.35847,30.13088,-47.30259,8.474483,-24.394657,-4.9580107,20.301453,-14.544328,19.662373,-5.46647,-14.873144,-37.623512,21.806978,-5.5496616,-13.416303,17.056568,28.41031,18.64164,-5.0173135,28.052822,-5.5341454,14.707643,-10.255077,30.756317,20.444029,-10.082621,-11.0082245,1.7860429,3.527266,-15.381403,27.251242,3.3354573,-31.738443,30.253975,-2.0329723,-12.457587,-35.32126,-17.397938,40.404934,32.675545,29.171917,-9.451455,-6.2555313,-34.189457,11.500509,14.835612,-1.385711,-11.156066,-38.873104,15.952783,26.374338,17.545462,-5.387016,4.793196,12.655253,-45.985256,-1.7207805,-3.5074663,24.228691,-26.323574,13.334468,-7.511963,-6.6783724,23.68139,18.109245,3.2047105,8.970439,27.516676,7.4376187,-23.163643,-10.518198,23.48761,-8.530118,-18.444687,0.99297965,-2.789575,13.689324,-2.6844687,31.016752,-1.2447728,-8.996713,44.064198,1.9173218,-36.589607,-29.698347,-1.0789082,-30.927214,15.696629,11.58216,-9.136752,-9.777077,TRAIN_0400,44.99,89.94,2.025,312.413,3,0,4,2.953,53.46,47,23,17,0,6,0,0,0,0,53.46,312.20624476800066,122,6
401,-6.6014385,7.196078,-9.656561,6.5475235,-3.5617847,-5.875576,0.42663866,-5.6337376,-4.607594,-23.878448,25.648092,-24.956448,5.709426,-13.489115,-10.3806925,11.838204,-2.224742,10.88551,-1.5859964,-11.498499,-24.654427,9.936177,-12.400697,-5.5096936,7.386399,8.3627825,3.8528187,0.4388121,16.467749,-0.96875024,8.433527,1.7596114,23.01426,14.125692,-2.673537,-8.597396,1.3803444,4.1156564,-11.662578,21.13708,8.570094,-22.048752,18.34318,-3.3450205,-1.1419713,-20.617315,-9.941809,17.973103,20.478113,21.113426,-4.889784,1.6910055,-16.835257,6.5000525,7.67238,8.813582,-7.5243697,-15.603627,11.222053,11.924833,3.5372202,-3.6653106,1.7460072,0.8057601,-20.210213,-0.8449019,-5.7827225,16.019424,-16.46651,20.094786,-5.5948167,-6.3967323,17.822683,12.575685,-7.8852463,0.77208,10.979294,3.6161535,-8.129636,-17.069618,14.024352,2.106814,-6.388017,-3.041617,-7.839191,15.274223,-0.8496605,24.1582,-6.132264,-6.992851,25.656368,2.6726868,-24.307402,-22.91816,-2.5592408,-28.266222,3.6410766,15.10445,-3.7785392,-6.2152677,TRAIN_0401,99.9,32.6,4.439,315.22,3,0,5,4.439,55.05,31,22,14,3,1,0,0,0,4,52.370000000000005,315.05185602800026,116,8
402,-6.6047754,7.474512,-13.546389,3.8666618,-0.9892192,-10.940745,8.674818,-4.897918,-10.327933,-29.80374,28.525597,-37.160095,12.734838,-20.22604,-12.742041,18.04165,-10.472472,15.09343,-0.06262622,-19.771616,-30.093937,21.116114,-9.001368,-11.350095,12.733108,21.97498,13.147555,-0.68968403,21.032684,-3.658952,14.269625,-2.9021056,23.672775,16.524607,-11.703823,-6.9066596,0.8251909,9.141419,-14.178244,24.260595,-1.6867467,-34.4052,25.604294,1.8269321,-11.079638,-27.91834,-20.398205,31.764538,28.76585,24.952553,-12.360218,-4.4917464,-29.697065,9.960329,10.495764,2.8937836,-11.3200445,-30.624722,14.919798,20.628899,17.622768,-8.794117,4.9112024,10.340478,-40.497547,0.16825832,-1.1809368,22.420265,-23.518085,19.106009,-8.972469,-3.2893257,19.64437,15.641209,-7.4172516,8.735603,21.23189,4.6715245,-14.975224,-15.141102,17.616785,-3.5912988,-8.5230465,-1.3918266,-2.3886895,13.469951,-1.6836299,32.08278,-3.785935,-13.138176,39.83965,-0.8534638,-32.910767,-31.094528,-3.9196746,-31.680544,15.065858,16.751839,-8.255493,-10.767927,TRAIN_0402,3.127,22.809,3.373,350.39,5,0,7,3.492,110.34,42,24,16,5,2,0,0,0,0,99.28,350.09364267600046,128,8
403,-12.358602,6.602364,-15.653563,-3.7165883,-10.399133,-11.826979,15.437833,-11.8027115,-12.708744,-39.33402,37.32294,-47.15486,7.9434786,-24.594831,-9.319126,18.655352,-16.617302,20.233433,-9.7735815,-20.932207,-40.100708,24.131136,-9.7595415,-16.886137,21.310776,33.867996,20.705307,-7.2270184,34.282837,-4.1956983,10.570393,-8.597075,35.961235,18.753822,-7.199924,-9.96507,0.027914174,4.1891203,-19.45762,30.700361,7.961666,-37.997818,32.13678,-3.1480799,-10.748122,-38.90593,-19.006155,40.66749,40.44545,33.886166,-6.043606,-4.411633,-35.73017,16.381714,12.320933,0.06684219,-8.803018,-43.32119,19.365952,27.169735,17.624332,-10.977686,2.6569667,16.006546,-51.937916,-4.3755784,-1.7076095,26.188786,-26.302198,17.143053,-6.283378,-2.8935144,25.747078,21.85358,-2.75583,6.2376323,25.794598,5.1243186,-26.071817,-14.646588,21.969425,-5.030307,-16.599314,1.9647131,-11.789942,21.656652,-4.170626,36.011204,-5.347753,-10.316406,47.17962,0.4538148,-41.16728,-34.594185,-1.7691491,-38.44612,21.377317,13.046745,-9.571507,-10.707089,TRAIN_0403,16.257,55.776,2.182,395.458,5,0,3,2.183,80.79,54,29,20,2,7,0,0,0,0,80.79,395.2069730400007,152,9
404,-22.75489,18.374973,-22.73603,-10.396299,-9.23952,-16.375124,18.49357,-0.47845963,-11.522517,-39.427956,36.990406,-57.96914,13.372962,-36.767696,-11.902913,23.707817,-15.442533,21.383759,2.2119055,-31.396791,-51.160477,38.314083,-16.219234,-27.703932,28.806454,36.75132,20.643326,-3.3601637,51.9442,-10.87396,15.522438,-11.973057,30.493555,21.569038,-12.08208,-6.1534104,-3.2762706,6.5345263,-22.281858,25.364965,2.2251015,-35.721794,42.283188,-2.6067429,-21.090626,-39.183712,-30.403534,55.041355,41.671574,52.7339,-19.59086,-11.449743,-45.532192,17.202492,10.072906,-2.812983,-12.7719345,-43.437664,24.879688,33.658794,23.467796,-14.456252,2.1865232,11.183324,-70.516525,-5.2941275,-5.7974606,28.83172,-35.583145,22.806114,-8.622789,7.908122,34.060005,31.928305,-5.779619,10.218169,27.261076,2.3287067,-36.904686,-12.23905,20.047161,-12.204677,-28.157675,5.9468465,1.8118036,17.023878,-11.624701,35.620262,-7.8164344,-16.031414,57.83979,-3.0960171,-51.359425,-46.45427,1.4916296,-39.0558,28.01439,7.230359,-15.950695,-12.123143,TRAIN_0404,88.759,75.239,1.708,392.461,5,3,2,1.04,94.83,57,28,22,5,0,0,0,0,1,94.83000000000001,392.1999022480008,154,6
405,-6.037245,8.283331,-13.885136,-0.2837908,-5.4726124,-12.667003,13.002147,-5.823615,-13.625313,-29.5729,27.055227,-41.43954,9.312545,-24.60677,-8.186434,15.581695,-9.945265,15.811337,-2.2662141,-17.483137,-32.541218,21.78995,-7.063503,-16.822847,18.147139,24.49933,14.894786,-4.083877,30.075657,-3.196738,15.883465,-7.8353524,27.407787,18.81832,-11.156566,-7.7649827,1.3092115,8.538289,-18.344099,22.023584,2.4229732,-28.17714,31.502256,-0.14154503,-10.927433,-32.45782,-18.84865,38.691574,31.116817,30.716265,-9.873032,-3.109807,-29.512728,10.549044,11.138052,0.27122545,-12.403636,-37.239983,15.131705,22.836329,14.49719,-5.4918413,5.4681945,12.066368,-46.053986,-3.652748,-4.7455125,23.231281,-27.84854,15.026475,-7.2093744,-2.38384,23.761473,19.197739,1.7277434,9.09963,24.279907,4.3534384,-24.897472,-12.334753,12.839659,-4.7632914,-16.039513,0.014034867,-3.4365602,12.430034,-4.5511093,32.853092,-2.3037663,-12.962882,41.506348,-1.0832745,-34.70891,-27.006102,-0.45959133,-29.632708,19.982311,15.59371,-12.087034,-10.669685,TRAIN_0405,99.26,79.952,1.251,306.357,5,1,5,1.251,77.52,44,22,16,4,2,0,0,0,0,77.52000000000001,306.1579571840006,120,6
406,-5.6938705,5.4556913,-10.381701,2.6612804,-3.2117436,-10.858725,10.075066,-3.3738408,-10.646418,-26.71325,21.231468,-32.00034,13.079203,-21.125875,-10.21842,15.593097,-9.535564,13.342934,-1.2630866,-15.1711445,-25.643349,18.586267,-6.880524,-12.053744,11.173945,19.631023,10.176705,-1.1516002,21.722864,-4.2162046,12.610648,-6.2945123,22.446442,15.444516,-9.308014,-5.5864983,2.0448802,5.874592,-10.931877,21.327745,-2.0351443,-26.5841,25.084543,3.9128637,-9.916267,-25.061768,-17.661854,30.467642,23.52978,22.910368,-12.13,-4.052979,-27.296642,9.372234,12.061042,0.08287608,-7.6695437,-27.674532,10.66814,17.585186,16.200275,-8.791603,1.840284,8.698496,-37.91161,1.1151342,-1.8482587,22.334738,-22.54766,15.870287,-6.356003,0.30720273,16.541252,13.953241,-5.2688227,7.9053802,20.707384,1.6531074,-19.275965,-8.299933,14.680747,-5.6577716,-9.440603,2.275746,0.62012935,8.9518,-3.4331932,28.253275,-2.2080863,-11.999625,35.936962,-2.7225544,-25.282274,-26.976505,-1.7526867,-24.80855,13.795783,11.961441,-9.600051,-10.126708,TRAIN_0406,66.15,99.0,0.395,270.348,3,1,5,0.395,74.86,36,18,12,3,2,0,0,0,0,66.48,270.1038134360004,100,6
407,-10.385022,10.769556,-11.691362,-1.2775996,-6.6174345,-7.9555473,8.2849655,-4.285729,-12.794835,-29.724499,29.569237,-38.483818,5.8489485,-23.935957,-7.1401834,19.450396,-9.707893,18.936226,-4.4825473,-16.79682,-33.447315,19.832867,-7.1319838,-15.134924,13.255569,26.867502,16.06015,-6.6416593,25.891472,-2.7402618,9.813287,-3.1911561,27.741014,16.40148,-6.4057083,-9.654793,0.18463787,8.1637335,-15.497907,20.446352,5.9768276,-31.63232,26.500612,-3.5969644,-11.675597,-31.537983,-18.650412,33.18777,28.520134,25.717356,-12.954398,-3.0746572,-28.460932,12.703786,11.218834,2.7948709,-11.6452675,-34.597767,17.75914,22.892685,17.062351,-9.359674,2.5695713,10.8476715,-35.53802,-2.0440922,-2.1818407,22.53225,-21.715033,15.569029,-1.5903356,-2.6144876,20.333778,19.019232,-3.5460088,6.11868,21.171474,5.618892,-21.00494,-13.072452,17.864513,-6.2185197,-12.346971,-0.7722977,-6.4088244,16.667522,-2.9635968,30.0227,-1.9795214,-6.3046722,33.022717,2.789033,-32.761536,-29.44095,-1.0893476,-32.001038,14.327859,11.1279,-7.126191,-8.751216,TRAIN_0407,44.02,99.99,3.555,318.372,3,1,3,2.394,55.88,42,24,19,1,4,0,0,0,0,55.88,318.1480611960005,120,5
408,-9.062353,8.429358,-10.254801,-1.03055,-8.846614,-3.919333,3.3105083,-3.857498,-13.76193,-32.078835,31.677616,-38.015827,-0.34585857,-19.598886,-5.5317955,16.666182,-8.836165,18.80947,-6.19533,-14.384664,-29.496342,17.611906,-9.746887,-9.402276,7.905833,17.70536,7.7467847,-7.6338863,24.140726,-3.369715,5.424883,-0.42821947,29.98397,16.098085,-3.4718382,-14.037202,5.4145308,9.544284,-18.285868,22.071476,10.361367,-28.231913,20.881304,-8.194808,-8.383428,-32.751595,-20.322395,25.499077,26.49589,25.336107,-7.7334385,-1.0656909,-26.694023,10.328212,11.901385,5.451969,-5.5537972,-33.27613,14.165903,19.448412,12.497661,-8.184278,2.87772,6.596678,-26.61384,-4.1763988,-4.874997,24.200277,-15.892895,16.258,-2.560743,-5.690258,22.057978,15.31465,-8.1923685,2.61319,16.441423,6.5144925,-18.890177,-18.0218,18.87896,-2.5599618,-7.707569,-2.8295178,-12.426107,19.951122,2.92372,33.57939,-2.739024,-1.6988446,33.662228,2.5403478,-28.105501,-23.645477,6.8167315,-38.90708,12.634906,18.067266,-8.233106,-6.923123,TRAIN_0408,43.161,70.708,4.495,407.81,6,1,4,4.495,95.19,43,29,20,3,5,1,0,0,0,95.19000000000001,407.07851698800044,144,9
409,-6.2250543,1.6251829,-7.260181,-2.1477482,-3.7654052,-8.152611,3.5855525,-2.7665758,-7.790302,-18.241503,14.156444,-18.928202,2.930634,-10.483174,-3.7314568,7.381155,-5.0567784,6.400042,-1.5648423,-9.679286,-17.674637,13.903194,-3.068083,-4.731044,6.7938337,12.560019,7.372865,-4.5442104,12.584018,-2.3667705,7.167067,-1.3912145,13.54485,8.885664,-5.4121623,-5.8228483,4.694371,5.8364015,-7.3789134,14.540605,3.854641,-20.417007,13.080383,-2.068253,-4.8316164,-17.019728,-11.834346,15.558612,13.88315,11.167762,-4.2759366,0.37714684,-15.639899,2.166588,5.4400806,2.3729253,-3.746509,-14.499581,8.781445,8.962645,2.6389744,-4.2112665,3.1429894,4.947433,-21.281519,0.5889015,-3.345595,15.061163,-8.875013,8.611934,-3.168098,-4.1457562,10.7040825,6.679665,-2.5611866,2.0275266,12.022519,5.1244073,-11.617517,-7.3808565,10.070463,-2.9240215,-4.9146094,0.7169912,-7.3928013,9.929776,0.017706916,21.358465,-2.7288766,-5.272838,20.583508,-0.21751839,-16.729431,-15.21522,-0.49734777,-21.12924,7.315412,9.825379,-4.9090953,-3.598933,TRAIN_0409,81.853,82.442,1.747,301.163,3,1,3,1.747,88.05,25,16,9,1,4,0,0,1,0,59.81,299.9680440080002,84,7
410,-5.53082,2.844793,-7.474172,-3.5202935,-5.245306,-6.336667,2.1727753,-4.2214513,-6.3031435,-16.468779,14.740892,-16.275234,5.560281,-11.843082,-7.5475936,7.7830396,-3.7213426,7.7462583,0.20395872,-7.5910215,-17.032036,12.643271,-5.621396,-3.554899,7.9778967,8.141048,7.016358,-5.1928816,11.096874,-0.56571895,8.933409,3.4777803,15.01619,7.534218,-6.512961,-7.5322876,4.046825,6.8266573,-10.217869,13.668991,1.4704099,-16.785854,11.647954,-1.5121462,-4.5669365,-13.668721,-13.965835,16.056927,14.5678,17.909784,-6.69674,1.1909816,-11.649307,3.6989646,4.962349,3.7204404,-7.140115,-13.094575,8.895647,7.8142953,2.418895,-1.2442145,7.472965,5.3101296,-18.054928,-0.76701176,-1.5313293,16.695345,-11.2259655,12.135637,-5.946243,-3.4849858,13.3414955,6.492418,-4.28928,-0.17717539,8.217714,6.4705167,-5.9841113,-6.125914,10.222933,0.72774005,-1.7966597,-0.423746,-9.427668,10.371484,0.021150634,22.369673,-2.334993,-5.071056,17.90312,1.571181,-14.94614,-17.443665,1.4766433,-23.285864,6.300007,12.722875,-9.998703,-4.9320316,TRAIN_0410,99.9,56.9,2.504,311.085,5,3,2,-0.552,94.83,25,18,12,5,0,0,0,1,0,94.83,309.9476854240002,92,6
411,-7.7507215,8.637673,-10.465036,-2.9052794,-6.596001,-5.802019,4.955326,-4.978442,-11.5657215,-26.699202,27.29981,-29.47763,4.3919344,-16.443037,-4.1327024,11.02481,-8.852305,15.108665,-5.577691,-11.522838,-24.934414,15.492327,-7.1207175,-10.389424,7.659208,16.817287,10.855089,-5.9837565,16.001913,0.42258048,8.886714,0.90536475,24.195602,14.046894,-6.864555,-10.957252,5.0092587,8.796533,-14.941818,16.592773,10.721656,-26.321537,15.455556,-5.946822,-6.5539083,-28.413132,-13.371347,20.218897,24.800615,19.305418,-7.2981596,-0.16325454,-21.57096,8.104092,9.609213,5.3709593,-6.8565893,-22.852274,14.3540535,14.955442,8.192451,-5.241507,4.806982,5.1736064,-21.019178,-2.2907944,-0.542378,19.617289,-15.825748,16.430983,0.70959735,-3.8802433,17.822353,12.855851,-5.271738,-0.05520639,18.127218,9.19419,-12.132133,-13.313758,17.72874,-3.2122471,-3.4638216,-3.6463828,-11.866079,16.245407,-2.6767893,27.90533,-0.69134545,-2.5760422,28.439163,3.4083567,-21.1034,-21.444479,1.4848223,-29.10459,10.086463,14.985352,-6.5917044,-9.604484,TRAIN_0411,34.39,99.0,4.296,345.375,3,0,2,4.387,86.94,36,25,19,2,3,0,0,0,0,60.92,345.0571975920003,120,6
412,-5.5087533,7.128157,-12.550934,-0.6794375,-11.053277,-9.211437,8.94391,-7.7158985,-14.107702,-35.132656,33.88111,-42.941708,6.1183395,-23.171467,-7.2292824,15.247918,-12.267356,19.230106,-2.193524,-16.97439,-31.397896,21.769907,-10.967838,-9.625587,15.569489,21.374088,12.040145,-7.442571,25.791044,-6.156762,12.509447,-7.2621384,33.51606,20.706182,-9.138453,-14.022042,7.6371636,10.895135,-18.5858,28.191072,5.48855,-31.722347,26.663548,-6.9273295,-9.459974,-36.86617,-24.153307,32.264027,34.193195,30.34616,-7.6600313,-1.1660343,-25.980848,11.012627,13.979855,3.4085617,-11.027391,-35.0026,14.697092,20.73257,14.773698,-5.3186264,8.493057,7.668636,-36.12349,-2.069178,-0.47717884,26.171494,-22.809397,17.153234,-6.6470942,-9.493835,26.286652,15.946966,-4.6911287,3.5241516,23.36186,10.166313,-17.634863,-17.436739,21.949188,-3.11015,-14.116471,-1.9549441,-11.701004,18.699568,-0.39946306,35.886337,-1.5465918,-6.845596,43.46806,3.2235136,-33.990726,-29.439663,3.2711039,-37.563297,16.746479,16.692562,-12.246775,-10.585285,TRAIN_0412,99.99,75.32,3.579,438.867,5,2,5,3.583,114.41,50,31,21,3,6,1,0,0,0,118.7,438.12071614800055,158,10
413,-7.9770803,8.369155,-14.000996,-0.03225025,-8.42083,-10.178419,13.477574,-4.4353843,-13.212178,-33.571377,32.13149,-42.795803,9.73619,-25.169998,-10.949348,21.106657,-12.48999,16.877106,-2.3898141,-20.098192,-34.42602,25.575523,-10.252145,-18.081451,13.617283,30.263237,16.638481,-5.0694137,29.565048,-4.3298593,12.943377,-9.0197735,30.486544,19.134233,-7.919164,-5.0035453,2.6180577,10.101667,-16.682247,24.169958,0.7339325,-35.832035,30.486208,-1.9749577,-11.487399,-34.451744,-21.021603,37.442825,31.388113,30.057354,-13.854166,-3.5651708,-35.933796,12.419893,12.151872,0.64073205,-10.071134,-38.200275,16.572468,22.126461,18.393305,-12.376048,-0.07942016,12.658957,-46.61993,-0.8050058,-0.6696842,24.40907,-23.501562,17.770992,-6.716953,-0.9957492,20.955095,22.093616,-6.110669,7.9817514,26.04294,2.979585,-22.40327,-14.033745,19.609446,-9.530823,-13.9071,0.7277398,-4.9754577,17.919886,-7.560094,32.683567,-3.1312127,-12.130171,43.134113,-1.6966306,-37.076595,-33.11888,-2.2687361,-33.22054,17.674553,13.303071,-10.827248,-13.30188,TRAIN_0413,98.53,99.99,1.744,382.501,5,2,6,0.226,127.48,47,25,16,3,4,0,0,0,0,95.16000000000001,382.11333256400064,136,9
414,-16.044992,14.410668,-15.376936,-8.790895,-11.208978,-10.322811,13.075258,-3.1094525,-12.181061,-33.78165,33.79917,-47.233147,12.3619995,-30.354609,-8.604096,27.521378,-11.157347,22.576744,-1.4583433,-23.926418,-44.471992,27.290638,-10.896739,-25.114288,18.236141,34.564148,19.796175,-6.20089,35.11469,-2.7756562,9.511235,-7.8668585,30.733082,15.774031,-4.687303,-7.088875,-5.820487,6.4301624,-18.88562,22.35605,3.5009398,-34.18186,34.505943,-4.1166368,-15.324229,-35.6182,-24.087616,44.60214,32.96226,38.56998,-17.412569,-8.872216,-39.600872,17.021603,11.198949,2.1375852,-12.586897,-43.681557,22.109653,29.82724,19.51857,-10.417967,2.1166084,14.405747,-52.7816,-6.64063,-5.801865,28.589628,-31.43984,16.792713,-8.73692,3.2765064,26.34654,25.071184,-3.235438,7.2666597,24.523996,0.6598546,-30.52991,-9.420208,19.474058,-9.227607,-17.789116,4.340585,-2.0003304,18.785332,-3.6008165,30.660736,-0.8519456,-13.040721,42.894123,-1.0564924,-47.612762,-36.7187,1.6793404,-40.72255,19.503256,12.870364,-8.784184,-12.85081,TRAIN_0414,8.856,43.293,4.905,352.424,4,3,1,4.902,69.92,50,26,22,4,0,0,0,0,0,69.92,352.1674592480006,136,4
415,-7.940564,8.926949,-5.7316923,-3.306637,-8.847211,-7.630804,3.466743,-2.907839,-8.253359,-21.997192,20.84194,-30.312447,8.511916,-16.308956,-9.492192,14.455591,-9.334839,14.656425,-1.7357855,-16.424896,-26.484066,20.320812,-7.0596247,-4.8058233,13.008246,14.03078,8.855824,-4.877397,17.594234,-3.95087,6.1074142,-0.6200095,24.396082,15.429677,-9.264041,-5.7487855,3.56109,9.556922,-12.140736,18.225756,3.1347528,-21.022116,18.675913,-4.635955,-7.864344,-23.693476,-19.80514,24.548038,23.391745,22.893595,-7.241478,-1.3839351,-17.490297,9.719854,9.583064,2.5701175,-9.8577585,-22.882656,11.265066,12.515029,8.850434,-1.6816368,5.983585,2.6953743,-28.019028,-6.7842607,-1.8480941,20.286318,-19.054457,12.242996,-9.371691,-4.4379053,20.154627,12.539489,-6.139434,3.609207,16.204014,7.9702964,-13.729667,-11.641511,14.242947,-0.8452973,-6.886319,-1.7096815,-7.5197644,15.476767,-0.24775353,26.395058,1.4754093,-7.846997,30.523613,3.549037,-26.993433,-21.21447,3.8528337,-29.001951,11.995864,18.222397,-8.770104,-8.813112,TRAIN_0415,56.629,88.02,2.698,354.185,3,2,3,2.716,79.54,36,23,16,4,1,2,0,0,0,79.53999999999999,353.0221632560004,120,7
416,-7.4919043,7.0929623,-13.770947,-0.5192845,-6.413097,-7.435087,10.673267,-3.4211576,-13.751791,-31.020332,25.10845,-36.654194,6.0120583,-21.36334,-5.665719,14.157739,-8.559031,16.171247,-3.7128215,-12.334249,-28.96946,18.343643,-6.422891,-13.186356,8.65416,23.437675,11.646106,-4.347708,22.650099,-3.240536,12.261847,-3.6881824,24.711977,17.156078,-6.0263515,-8.102209,2.3911552,7.6937838,-13.91704,18.743294,5.854705,-31.105053,23.721369,-1.6871905,-9.429012,-30.035765,-17.333836,31.178812,25.064157,21.603529,-10.927838,-0.6557569,-27.265509,9.29498,11.165115,-0.6290111,-7.667605,-29.558163,13.993536,20.420359,13.161964,-8.110589,3.1984255,7.3249316,-32.37087,-0.16043428,-3.0332787,19.113565,-20.75842,12.489186,-2.750229,-2.66731,19.300173,17.45447,-2.1928961,5.2765102,21.527498,5.113615,-20.446228,-8.247315,15.890645,-7.9189773,-12.139635,1.08745,-5.4860964,15.256611,-4.2494984,28.170582,-1.3331232,-9.759536,32.090027,1.0235288,-28.361784,-27.214819,-1.994174,-28.333635,13.40953,11.691119,-8.357403,-10.030336,TRAIN_0416,2.225,62.161,3.353,299.391,3,2,5,3.351,86.28,38,21,16,1,3,0,0,0,0,58.04,299.10923316400044,108,5
